ensembl_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSG00000035928	1029.0116331866825	-0.14978232818102175	0.09792373129007453	-1.529581503969953	0.12612035056796939	0.2833050967797436	RFC1
ENSG00000036054	1242.4168075764414	0.18143641721354486	0.09689331625125032	1.87253800605884	0.06113220894658699	0.16541844712862447	TBC1D23
ENSG00000036257	1713.5659685861442	0.00856788214820148	0.09077725828116515	0.0943835748119216	0.924804462957054	0.9633043465959026	CUL3
ENSG00000036448	25.608258563838096	-0.3693809256763471	0.3965720776753807	-0.9314345272152739	0.351628837595302	0.5592518331476496	MYOM2
ENSG00000036530	22.73868588978792	-0.4752290458969864	0.3872482579795758	-1.2271947932740626	0.21974938593484575	0.4138608988718298	CYP46A1
ENSG00000036549	839.4820099164929	-0.024868363933210676	0.10182584642651313	-0.2442244754739944	0.8070569722045613	0.902008271600098	ZZZ3
ENSG00000036672	11.429196318086891	0.6742864521629561	0.5663272628069235	1.1906303942016632	0.23379871420838905	NA	USP2
ENSG00000037042	507.92620295774594	-0.13737987539723956	0.10669619807208629	-1.287579856448331	0.1978922550389368	0.3866376010603308	TUBG2
ENSG00000037241	296.2647380394697	0.31449653819946183	0.12941266863708134	2.4301835478056697	0.01509117814640107	0.055766900091738875	RPL26L1
ENSG00000037474	769.0728646714115	0.1299733212009873	0.09498230175501779	1.3683951515116972	0.1711884210846524	0.352581781238212	NSUN2
ENSG00000037637	629.3509655006752	0.35283023552522474	0.12014983856433994	2.9365851818126667	0.003318476685470818	0.016097413640309192	FBXO42
ENSG00000037749	834.8182261712094	0.23387404983676116	0.10367016017957259	2.25594374921053	0.024074154171648723	0.0811814085382442	MFAP3
ENSG00000037757	181.6527272979989	0.08235099032967155	0.16586333108107987	0.4964990742252456	0.6195423403639995	0.7848509657572078	MRI1
ENSG00000037897	59.41107063510495	-0.23832265624848348	0.2781754545430174	-0.8567350294798528	0.3915913393349726	0.5988402504800763	METTL1
ENSG00000037965	24.23561276041374	-0.23200372925257778	0.4060521845386736	-0.5713643174119682	0.5677527116785185	0.7482412553112614	HOXC8
ENSG00000038002	600.0606296904468	-0.21067024752195487	0.15771739723853426	-1.3357451442299286	0.1816325883092975	0.3656766275561965	AGA
ENSG00000038210	399.2474618354192	0.007917147052001533	0.13705992452012974	0.05776412820684689	0.9539365119900958	0.9769221752378107	PI4K2B
ENSG00000038219	2351.2361227391384	-0.09691461475496167	0.08942567610675556	-1.0837448367655156	0.2784779497501153	0.4841995555339093	BOD1L1
ENSG00000038274	1704.0038993853668	0.5232033940936914	0.11451343511962156	4.5689258517758145	4.9023016336826365e-6	5.0178343137959805e-5	MAT2B
ENSG00000038358	703.5028580850923	0.09758351631829053	0.10681995454647238	0.9135326515780953	0.360962469049644	0.5691754850184821	EDC4
ENSG00000038382	6076.1940758301735	-0.20081657503510061	0.11287451638083176	-1.7791134923454084	0.07522115710622279	0.19274955569686722	TRIO
ENSG00000038427	8591.682068894894	-0.38235010576748935	0.11309743714568386	-3.3807141471735904	7.229771336355933e-4	0.004374450038680756	VCAN
ENSG00000038532	641.8870345966197	-0.2322171552303372	0.13471442752933138	-1.7237734627924433	0.08474874705103003	0.21000459841466632	CLEC16A
ENSG00000038945	157.97389586103017	-0.7284396493237439	0.17682669186322078	-4.119511831885695	3.796759290885083e-5	3.1837365880810973e-4	MSR1
ENSG00000039123	1221.3316206705522	-0.017821976463775355	0.09112912334051967	-0.195568395815468	0.8449479990480955	0.9223355168068873	SKIV2L2
ENSG00000039139	208.48593855661306	-0.19394080351708198	0.21821617688403275	-0.8887553905783461	0.37413455518412675	0.5813805418618058	DNAH5
ENSG00000039319	1072.9303415877375	-0.12899777881549696	0.0944978286357927	-1.3650872266353515	0.17222563622443066	0.35401302434736887	ZFYVE16
ENSG00000039523	1101.8162140296367	0.21922778170144613	0.09746933588529826	2.2491974497439173	0.024499936660691536	0.08221231179262552	FAM65A
ENSG00000039537	22.97514456669712	1.8554989204381582	0.47204540740522943	3.930763632756408	8.467648760288656e-5	6.541764702109458e-4	C6
ENSG00000039560	5059.053828080631	0.5009538549674493	0.12131731837218188	4.129285593262159	3.6389216599660645e-5	3.076332971040474e-4	RAI14
ENSG00000039650	318.3248100558619	-0.3109671361789651	0.14739285359211998	-2.1097843524999114	0.03487693486372642	0.10795009787330168	PNKP
ENSG00000040199	302.96503724156344	0.3234364017508151	0.135153972687437	2.393095780460766	0.016706879098010375	0.06054048480435294	PHLPP2
ENSG00000040275	216.71566580929132	-0.1988076870137564	0.1958114917374594	-1.015301427151754	0.3099621643252702	0.5182039531956246	SPDL1
ENSG00000040341	613.5999895972137	-0.08209474650724333	0.11690814605890103	-0.7022157931225946	0.4825445979461751	0.6795927687643227	STAU2
ENSG00000040487	239.02999550936704	0.2827810298179794	0.1362551056701976	2.0753793292887277	0.03795139241083833	0.11523584859450675	PQLC2
ENSG00000040531	499.76170942405344	-0.019921040975741402	0.11492138363078816	-0.17334494544324675	0.8623802970401275	0.9311366320366823	CTNS
ENSG00000040633	796.625749225157	-0.24741859628288218	0.12142070594645639	-2.037696901482255	0.04158025426166359	0.12366458672568775	PHF23
ENSG00000040731	72.48668178941665	-1.9060385005229203	0.3048232983135837	-6.252929192315555	4.028248045203947e-10	7.920178951235594e-9	CDH10
ENSG00000040933	707.6248427767542	-0.009405220603045251	0.1126674443623889	-0.08347771316081205	0.9334716978514613	0.9678483123091645	INPP4A
ENSG00000041353	60.048017128246485	-1.5562448064226921	0.3583693775342813	-4.342571949451298	1.4082434446842059e-5	1.3073656826682276e-4	RAB27B
ENSG00000041357	1224.792527057272	-0.03650397495583884	0.10931641180257352	-0.33392950201992877	0.738432756970307	0.8631551197355122	PSMA4
ENSG00000041802	523.0445183716303	0.1843204031252189	0.10921512480419797	1.6876820262364804	0.09147228386723849	0.222624653221285	LSG1
ENSG00000041880	373.41474442628623	-0.07554690237021781	0.12979138263210688	-0.582064084981321	0.5605235155277208	0.742086234122981	PARP3
ENSG00000041982	3714.1578483146063	-0.8149026758452886	0.16605362790451406	-4.90746685952494	9.226023862733959e-7	1.0826271420770946e-5	TNC
ENSG00000041988	194.6762288339164	-0.10298010886230813	0.14961999199905077	-0.6882777327174396	0.49127790132005433	0.6866638029326811	THAP3
ENSG00000042062	1506.9661433273386	0.12087424557574314	0.11612912662173643	1.0408607133459535	0.29794019736917837	0.5059184004714167	FAM65C
ENSG00000042088	190.43410502811997	-0.42450721062008473	0.1556667987590503	-2.72702473490934	0.006390824821824584	0.027872045392455653	TDP1
ENSG00000042286	595.3743101773673	0.7022702529983623	0.1090657603481181	6.438961693906898	1.2029355216684736e-10	2.4914737980831817e-9	AIFM2
ENSG00000042317	207.0647516206691	-0.32200503962419824	0.1524435752267196	-2.112290000712071	0.034661582988683375	0.10749627237955203	SPATA7
ENSG00000042429	387.37269787035024	0.20257482655057335	0.1256094330987628	1.6127357759133827	0.10680192446557372	0.2501235287189682	MED17
ENSG00000042445	1260.7576991461033	-0.04114083838927399	0.09023073239262146	-0.4559515067466996	0.6484248499423868	0.8044497085101281	RETSAT
ENSG00000042493	1002.4701949728413	0.00899686944572678	0.10230400185233336	0.08794249768169335	0.9299223791665019	0.9656914282379051	CAPG
ENSG00000042753	1187.4659097265392	0.22880717335302722	0.10516784742206577	2.1756380772420383	0.029582333783340856	0.09523979502863035	AP2S1
ENSG00000042832	35.04760948818972	0.24595646661440426	0.36371619898161656	0.6762318183877087	0.49889347385658006	0.6928058777134658	TG
ENSG00000042980	11.55288890827119	0.5762445439826435	0.620805896479869	0.9282201526275766	0.3532933828358088	NA	ADAM28
ENSG00000043093	684.8105975039534	0.10806793801429923	0.10962748291096695	0.9857741429862593	0.3242439568908677	0.5323216967156897	DCUN1D1
ENSG00000043143	1531.5556735047358	0.3104728619349103	0.09478408649091968	3.2755800412198264	0.001054452298745985	0.006055266617092604	JADE2
ENSG00000043514	235.6097452107048	-0.06744560730585002	0.1471029301350396	-0.45849261631930344	0.6465985660305416	0.8036570674608566	TRIT1
ENSG00000044090	1105.5373686295552	-0.513590921774814	0.10615753661732816	-4.838007155593513	1.311474212357479e-6	1.5025775078509283e-5	CUL7
ENSG00000044115	7925.068736931386	0.10907396180480441	0.08384243102403938	1.3009398758193287	0.19327903554242892	0.38098318657810676	CTNNA1
ENSG00000044446	357.31351842847937	0.2666582646401241	0.12412484596105576	2.148306912894686	0.03168938209456696	0.1001828784253143	PHKA2
ENSG00000044459	492.4440202680969	-0.27530122223074893	0.1201920861930043	-2.2905103900823436	0.02199174696725863	0.07554428049226819	CNTLN
ENSG00000044524	50.48574075575316	0.060166335326599485	0.3457143232069968	0.1740348353764181	0.8618380852906529	0.9308977932423285	EPHA3
ENSG00000044574	15414.03959684054	-0.04980976727468074	0.39355110184354936	-0.12656492903044114	0.8992847562381525	0.9494728390064969	HSPA5
ENSG00000046604	29.90082711957927	-0.6440435305643345	0.4197012616757058	-1.5345284595831716	0.12489969734122756	0.28105149475695723	DSG2
ENSG00000046647	352.23753080994754	0.0473816622306548	0.13047664565871303	0.36314285971598875	0.7164981693683763	0.8491498523785195	GEMIN8
ENSG00000046651	550.3358898480362	0.03546090326669008	0.1660090095395317	0.213608305748284	0.8308525218419305	0.9145037016697791	OFD1
ENSG00000046653	1091.4381882418702	2.3920493493359687	0.1905514027483702	12.55330223149684	3.812715520687989e-36	5.798691752199292e-34	GPM6B
ENSG00000046889	33.94396610007044	-1.0560584096845338	0.38858544405545675	-2.717699352459067	0.006573754093882653	0.02847159211402466	PREX2
ENSG00000047056	547.0066193110566	0.2757754229516261	0.11363930194887191	2.426760972851644	0.015234289172519701	0.05616196006019442	WDR37
ENSG00000047188	706.0483207077223	0.1820601095060896	0.1054011042935982	1.7273074198440586	0.08411246733676336	0.20890757377444927	YTHDC2
ENSG00000047230	314.27382678900125	-0.02469126451296975	0.14791254841695242	-0.16693150633418374	0.8674239424926737	0.9336964732575253	CTPS2
ENSG00000047249	845.2285520740198	0.043665770387947195	0.1127946448895033	0.38712627209140443	0.6986627287719562	0.8375206638930035	ATP6V1H
ENSG00000047315	2262.7384508519963	-0.023187448591064308	0.08113113516489487	-0.2858020973567917	0.7750297016469285	0.8839817485220794	POLR2B
ENSG00000047346	632.6594398156477	-0.08810147286135377	0.1501590862883679	-0.5867208907502426	0.5573911749352441	0.74010991838253	FAM214A
ENSG00000047365	51.65669581986045	-0.40166912476898253	0.2907044297219096	-1.3817096806994746	0.1670608607578231	0.3463799963828	ARAP2
ENSG00000047410	4545.876978777257	-0.01908449758547685	0.07515172395677087	-0.2539462380990052	0.7995370925215581	0.8974705518894374	TPR
ENSG00000047457	12.546498925437575	0.6221292251817518	0.5097304256668653	1.220506357586637	0.22227298094962636	0.4174273854497055	CP
ENSG00000047578	791.1735409847163	-0.07825947076257332	0.11111212458914359	-0.7043288124671482	0.48122802714152113	0.6785007601259393	KIAA0556
ENSG00000047579	237.84746926229505	0.029323361975938093	0.14151307911916752	0.2072130870055129	0.8358434471638971	0.9170042005554127	DTNBP1
ENSG00000047617	11.387137200509198	0.4254512544081905	0.5320937181520268	0.7995795475387157	0.42395444118635306	NA	ANO2
ENSG00000047621	383.79569305888583	-0.37621274528575777	0.1272768310123575	-2.955861976554324	0.0031179658728923486	0.015272814836179037	C12orf4
ENSG00000047634	444.72382975608673	0.23313688167188817	0.12590456027902858	1.8516952932857418	0.06406959027684189	0.17119163992523476	SCML1
ENSG00000047644	1546.1483665197643	0.3218633407361477	0.11595122961570865	2.7758510349815455	0.005505742812547395	0.02462109779505556	WWC3
ENSG00000047648	457.61966529813935	-0.00986442421731795	0.13806440535983344	-0.07144798973789496	0.9430412168825957	0.9732673490693005	ARHGAP6
ENSG00000047849	16245.829822364072	0.13467200296454998	0.07775576075574649	1.731987465052191	0.08327579428406703	0.20749396028408798	MAP4
ENSG00000047932	1417.444135043359	-0.18542642545727386	0.09006203610487563	-2.0588744545076474	0.03950626682788961	0.11897897831509445	GOPC
ENSG00000048028	530.9478971223118	0.02161704584689108	0.11228265888419553	0.19252345875765337	0.8473321941762573	0.9235250128000014	USP28
ENSG00000048052	372.7319757924562	-0.47956241006106926	0.11643476714428641	-4.11872176861739	3.809798105782651e-5	3.192944247164034e-4	HDAC9
ENSG00000048140	895.6396433059994	0.22648132990161238	0.0975833618705109	2.3209010794498326	0.020292183286010946	0.070755819131465	TSPAN17
ENSG00000048162	120.01719201232427	0.5232138796696685	0.21565581820002408	2.426152394295152	0.015259860934801792	0.0562295065751972	NOP16
ENSG00000048342	830.9903646959154	-0.4141402950126336	0.10119200998616211	-4.092618528570258	4.2652909456411355e-5	3.52329384663104e-4	CC2D2A
ENSG00000048392	1409.2874392592207	-0.07411923040537509	0.09068275027017546	-0.8173465205295176	0.4137304285197393	0.6198165270523145	RRM2B
ENSG00000048405	364.00233191768524	0.3781567563250175	0.12753426105582305	2.9651385689959375	0.003025466198915306	0.014880804420980704	ZNF800
ENSG00000048471	2147.157161198352	0.4245040511568369	0.1344914639411196	3.156364268164148	0.0015974921838635943	0.00865591905283826	SNX29
ENSG00000048540	60.13178187503157	1.3920572967829408	0.27146534432775804	5.127937417684587	2.929337788394686e-7	3.755604719947666e-6	LMO3
ENSG00000048544	765.3327802097699	-0.065982297145477	0.11314233257429006	-0.5831795725278384	0.5597724211109875	0.7415669998885352	MRPS10
ENSG00000048649	1567.3142072141245	-0.0035729346171269306	0.08758360766561547	-0.04079455862069532	0.967459677341215	0.9831773321057495	RSF1
ENSG00000048707	3207.662281123006	0.6419685062384249	0.0890131269924918	7.212065545035561	5.510943373429561e-13	1.548754792608927e-11	VPS13D
ENSG00000048740	5651.857811662871	0.9246339255440021	0.11744284975821578	7.873054234017502	3.460865341534031e-15	1.23421618490155e-13	CELF2
ENSG00000048828	3616.3018763124755	0.11454782400709171	0.08367414341457116	1.3689751616524364	0.17100703919102195	0.3523017528513046	FAM120A
ENSG00000048991	511.57900367558204	-0.22830138852618362	0.11850621568998085	-1.9264929455129454	0.05404285186059995	0.15110437958119918	R3HDM1
ENSG00000049089	68.27826829605996	-0.777809033169682	0.22816550634701968	-3.408968540523837	6.520899914740203e-4	0.004003115171245143	COL9A2
ENSG00000049130	2916.60699789066	-0.09254204681209936	0.11061299818844315	-0.8366290429488435	0.4028011152950651	0.6093869418346348	KITLG
ENSG00000049167	137.7913357527868	-0.26092112814290663	0.1802955372743331	-1.4471857267653592	0.14784491303063219	0.3171429427365099	ERCC8
ENSG00000049192	146.69216072298215	-0.41044860041407744	0.19045542918766742	-2.155090050017095	0.03115478818833152	0.09907805349525749	ADAMTS6
ENSG00000049239	6170.149018800621	0.3955069679434299	0.10567828372962207	3.7425566917355946	1.8215741948857502e-4	0.001299141136956771	H6PD
ENSG00000049245	3362.1311752307056	0.15023824066965896	0.08932321433033778	1.681961870673881	0.09257623386649824	0.22453644714993545	VAMP3
ENSG00000049246	196.5921408478223	-2.211619959791984	0.2658575339514165	-8.318816197987232	8.884620202268325e-17	3.69280131593594e-15	PER3
ENSG00000049283	12.029567959474191	-0.8333508689862175	0.5339005597098495	-1.5608728139170813	0.11855376290880905	NA	EPN3
ENSG00000049323	20201.17572323466	0.6915263017036943	0.09089426016555564	7.608030478977902	2.7830421931778785e-14	9.013222033980883e-13	LTBP1
ENSG00000049449	4807.101444224925	-0.08261586028421258	0.08934473417161219	-0.9246863964643414	0.3551290575632636	0.5627763209635074	RCN1
ENSG00000049540	7136.178793690472	0.9520168310759989	0.12533064035536529	7.596042183911526	3.053250339778814e-14	9.80643323415916e-13	ELN
ENSG00000049541	134.0926917533807	-0.36343319761682646	0.19268816143677328	-1.8861210512721598	0.05927864413220347	0.16133150989874956	RFC2
ENSG00000049618	1719.861986068887	-0.143799236234077	0.0823964996616416	-1.7452104983170842	0.08094823447360562	0.20339115427005025	ARID1B
ENSG00000049656	1485.4522774761956	0.2539265087371816	0.0896935695864965	2.8310447438743767	0.00463962301230971	0.02133029284632618	CLPTM1L
ENSG00000049759	1215.7801275022894	-1.1247920698320095	0.15691800152331883	-7.1680244389606225	7.608772247499716e-13	2.0891129889462496e-11	NEDD4L
ENSG00000049769	93.48167321803116	-0.20470683089090272	0.2131931441082857	-0.9601942489619996	0.33695746074502275	0.5450131465475485	PPP1R3F
ENSG00000049860	4378.454107327318	-0.016329663940954926	0.0884721337442741	-0.1845740941227359	0.8535631066884743	0.9260962703915444	HEXB
ENSG00000049883	166.88904228565704	-0.26405304321470247	0.17172653535261445	-1.5376368170039039	0.12413744019274504	0.27974202639599854	PTCD2
ENSG00000050130	967.3229623990948	0.02202727639037912	0.09497382532699718	0.2319299692787847	0.816592406982594	0.9083463365496186	JKAMP
ENSG00000050165	17441.748390745135	0.24327425807212008	0.08173373692926826	2.976424022832184	0.0029163133345631747	0.014421666802383975	DKK3
ENSG00000050327	493.1753141388615	0.04355801987099438	0.11876817734670128	0.3667482388303585	0.7138068205710275	0.8471273606288371	ARHGEF5
ENSG00000050344	216.3844897726265	-0.03389258036764994	0.14564929703876767	-0.23269992411036974	0.8159944281480374	0.9080067114167207	NFE2L3
ENSG00000050393	562.2953025733573	0.3949440809767524	0.11806748309393796	3.345070722499634	8.226159160288494e-4	0.004876286092990271	MCUR1
ENSG00000050405	8580.991205631857	-0.24269881671977053	0.1238919428133448	-1.9589556125164636	0.05011798527967842	0.14294545056879046	LIMA1
ENSG00000050426	901.1712552907517	-0.11248814081120592	0.11325844894242257	-0.9931986696055828	0.3206131465677587	0.5292266165892361	LETMD1
ENSG00000050438	63.891277469172394	-0.3287586170754208	0.24745167471428117	-1.3285770543077564	0.18398754639460058	0.36853859465596234	SLC4A8
ENSG00000050555	78.12035003665433	-0.17335531122086223	0.2590654784275864	-0.6691563548839188	0.5033957442100339	0.6962798638851194	LAMC3
ENSG00000050628	334.89362822418127	-0.28514356291043785	0.14682407112997892	-1.9420763960291556	0.052127852518206466	0.1471627618043561	PTGER3
ENSG00000050748	878.4002749904046	-0.014276730228469895	0.09432620853979845	-0.15135486149054964	0.8796957944894849	0.9393392662386687	MAPK9
ENSG00000050820	1176.2139750086599	0.13982510609641838	0.1231287760358204	1.1356005525121171	0.2561237775333601	0.45790574632649705	BCAR1
ENSG00000051009	433.42457559063905	0.01749754690631268	0.11503716467753379	0.1521034263610451	0.8791053618086809	0.9391066824532657	FAM160A2
ENSG00000051108	2275.8803961492936	0.7450247523955307	0.08734568662842461	8.529611262487686	1.4684030937992545e-17	6.4348410152847e-16	HERPUD1
ENSG00000051128	397.81479796010365	-0.20029586417792555	0.11862088892485569	-1.6885378788959302	0.09130802406533006	0.22239933699567674	HOMER3
ENSG00000051180	41.28055940509271	0.9416026606844551	0.3052557680989472	3.0846351128711156	0.002038020172862387	0.010645052842294346	RAD51
ENSG00000051341	21.692491082135707	-0.521964860096822	0.40471038324961023	-1.289724409603036	0.19714636133341926	0.38561738789122846	POLQ
ENSG00000051382	356.57528192127654	0.3544037308898382	0.1435019786037562	2.4696783580136756	0.01352345844415318	0.05106905698733929	PIK3CB
ENSG00000051523	680.2370133318268	0.26247168342614013	0.10370082791960107	2.5310471352228125	0.011372256508987632	0.044415361335328585	CYBA
ENSG00000051596	284.5331878796946	-0.20024463384092162	0.13279005333675808	-1.5079791656766448	0.1315598593776879	0.29213972209076333	THOC3
ENSG00000051620	1177.4455376409992	0.4060158279722818	0.0931882141227584	4.356943974024766	1.3189101058571837e-5	1.2332882743919523e-4	HEBP2
ENSG00000051825	226.35050740906283	-0.44337956316445265	0.14150292386149949	-3.133359729007611	0.0017281749822339583	0.00923499087130396	MPHOSPH9
ENSG00000052126	1419.9529027655851	-0.2916031779009548	0.11475342002042695	-2.541128428669466	0.011049532375794794	0.04347232963370647	PLEKHA5
ENSG00000052723	701.8142450534813	-0.05301815478888399	0.09942394504889711	-0.5332533803884913	0.5938581944431354	0.7662415512265124	SIKE1
ENSG00000052749	303.8232216059982	0.02988235041042031	0.13844720568090263	0.21583931769120765	0.8291129994981491	0.9137426505553339	RRP12
ENSG00000052795	538.7083092289481	0.18005587982334684	0.10845083265901258	1.6602535490849795	0.09686345610337395	0.23198853531072733	FNIP2
ENSG00000052802	308.1256447835169	-0.10582667046822195	0.1261197386546556	-0.8390968106744919	0.40141498567566	0.608167345140513	MSMO1
ENSG00000052841	2242.596552744875	-0.10225293359449235	0.08538901117640982	-1.1974952301911828	0.23111358558351133	0.42778487688307015	TTC17
ENSG00000053254	3779.129889321509	0.3957263469193007	0.13329433391328305	2.9688159676520636	0.0029894957807519956	0.0147319085282102	FOXN3
ENSG00000053328	10.940220615936031	-0.748049282284076	0.5936027727967986	-1.2601849529098264	0.20760264967367864	NA	METTL24
ENSG00000053371	910.5082065814295	0.08592305817029865	0.09105766412909862	0.9436114904999068	0.3453682182650352	0.5535774141233879	AKR7A2
ENSG00000053372	347.9659534575071	0.24851227399325002	0.13535890533517828	1.8359506777768277	0.06636495159049545	0.17595616031846795	MRTO4
ENSG00000053438	36.84951461137997	-0.16859756303823112	0.3412124506917898	-0.4941131623315875	0.6212262626891797	0.7859307627709382	NNAT
ENSG00000053501	287.8926709728808	-0.1832082595938931	0.13375296808055118	-1.369750983645896	0.17076464769747923	0.351942603923342	USE1
ENSG00000053702	36.32177020428526	-0.1892801645075435	0.3047321741860351	-0.6211361337644327	0.5345100564564635	0.7221042021472475	NRIP2
ENSG00000053747	1197.8587701419626	0.9508293253443055	0.1862654925403786	5.104699278306661	3.313209669837477e-7	4.199168432041567e-6	LAMA3
ENSG00000053770	513.1904556281895	-0.004549822337501103	0.10823790669350845	-0.04203538738405754	0.9664704879843867	0.9826226687705985	AP5M1
ENSG00000053900	541.8771572142751	0.02913942738555373	0.10379379237502169	0.280743450246705	0.7789071799190813	0.8859195374431914	ANAPC4
ENSG00000054116	723.8069320195327	0.08445762816910446	0.10209184751192962	0.8272710331668298	0.408083458187158	0.6140500178753919	TRAPPC3
ENSG00000054118	2794.978818132916	-0.19622888477726785	0.07730307668832107	-2.538435637800611	0.011134928211589795	0.0437059053603333	THRAP3
ENSG00000054148	773.0199269332406	-0.2549725223422531	0.12178144800670072	-2.093689363327523	0.03628766107304036	0.1114272538056364	PHPT1
ENSG00000054219	12.240913503986196	1.0355666848506002	0.5634415416167511	1.8379310156633522	0.06607257111363221	0.1753967687847962	LY75
ENSG00000054267	1080.3404365835422	-0.0997484983379183	0.09428757463022538	-1.057917745038086	0.2900929443886192	0.4972609774917845	ARID4B
ENSG00000054277	130.21742741344423	0.8205359605258541	0.20245492813868093	4.052931524412139	5.057981054559712e-5	4.100531355072396e-4	OPN3
ENSG00000054282	485.73586771664424	-0.3773367296096933	0.12770845407090764	-2.954673066515897	0.003130005437453403	0.015317278975146575	SDCCAG8
ENSG00000054356	16.598110940843593	-0.9240911007450053	0.5132315367724657	-1.8005345239622106	0.07177627731714784	0.18657261897133284	PTPRN
ENSG00000054392	98.073510633697	-0.2580961105464291	0.2070012247254082	-1.246833736799381	0.2124584674456077	0.40484807830533254	HHAT
ENSG00000054523	1555.5860876641862	0.1654170269054116	0.09242209637741507	1.7897995543177714	0.0734861408704173	0.18939865481355433	KIF1B
ENSG00000054598	467.35704456120953	-0.15838762382209268	0.1206241976314217	-1.313066755528278	0.1891604548744674	0.3752968584815977	FOXC1
ENSG00000054611	597.1510267161487	0.029819927523412715	0.10952246163477715	0.2722722542783303	0.7854126884802509	0.8896106188955996	TBC1D22A
ENSG00000054654	1676.8296385578017	0.13840094635833528	0.1853641984982035	0.7466433511953314	0.45527887299757874	0.656083711733529	SYNE2
ENSG00000054690	10.533931938127486	-0.6679043568272076	0.5950491719465724	-1.122435570563531	0.26167728753769415	NA	PLEKHH1
ENSG00000054793	3207.354216870015	0.16096288851098892	0.11873948480304149	1.3555969926767435	0.17522742922486068	0.35771853001253634	ATP9A
ENSG00000054938	93.60843443154579	-1.5131645131162645	0.27407111611044094	-5.521065242447923	3.369506298737935e-8	5.144798347669447e-7	CHRDL2
ENSG00000054965	1643.8279598359313	-0.25459282564034785	0.08672369596291989	-2.9356777615797545	0.0033281985805254178	0.01613838874532113	FAM168A
ENSG00000054967	11.479099277923007	-0.27255911371485736	0.5649479776012246	-0.4824499325975931	0.6294863572139767	NA	RELT
ENSG00000054983	664.8997543806546	0.2952990956926378	0.102364347173267	2.8847846330011735	0.003916815100707005	0.01849103854451241	GALC
ENSG00000055044	519.7090175270251	0.1591408160691923	0.12106614968904365	1.3144947326560132	0.1886797695172577	0.37472765205714686	NOP58
ENSG00000055070	2352.1913601085	0.2330039906453834	0.1000251549158829	2.329453934276136	0.01983503068107459	0.06944275128763487	SZRD1
ENSG00000055118	15.424328609189612	-1.2278282778031615	0.6654035346077376	-1.8452385867276453	0.06500283967917374	0.1732329585883907	KCNH2
ENSG00000055130	1290.2546253310163	0.2748664162307995	0.09403846550200978	2.9229147324285623	0.003467714647622987	0.01669604510508237	CUL1
ENSG00000055147	521.8956159222973	0.05739294607541243	0.11436601787417064	0.5018356601220311	0.6157831266026879	0.782480648438268	FAM114A2
ENSG00000055163	284.81760589497765	-1.0069121362537081	0.14430929100635367	-6.977458826330008	3.0056686301680937e-12	7.656311569753307e-11	CYFIP2
ENSG00000055208	1653.2094740331986	0.07280976974941282	0.10095899077128652	0.7211816321971442	0.4707977712012472	0.6697987733533518	TAB2
ENSG00000055211	2401.216977321318	0.264309922081129	0.08413536696659348	3.141484153579256	0.0016809390474666302	0.009029226954068503	GINM1
ENSG00000055332	1874.4054448464024	-0.15884462747764105	0.08343426436845261	-1.9038296637478584	0.056932371864143974	0.15684458972268966	EIF2AK2
ENSG00000055483	834.6012927507772	0.1893482704113816	0.09495204604350711	1.9941462906931153	0.046136069682363084	0.13395262006035907	USP36
ENSG00000055609	1986.2845897535608	-0.20478689480980952	0.08565919246112684	-2.3907170838990135	0.016815504960517702	0.06085655636043196	KMT2C
ENSG00000055732	102.406252482392	-0.3856445467693408	0.2142303895848823	-1.8001393150458742	0.07183864309401462	0.18659853634958326	MCOLN3
ENSG00000055813	22.06611178842712	-1.3829371880943524	0.4717237683528234	-2.9316673885721856	0.003371476211293347	0.01630352570629479	CCDC85A
ENSG00000055917	2278.2840955554925	0.13464553081742336	0.08939826610630863	1.5061313455152319	0.13203345933276356	0.2926886331279167	PUM2
ENSG00000055950	541.757218063886	-0.06832386209317644	0.1217195874257548	-0.561321834374865	0.5745781594834334	0.7522863946065254	MRPL43
ENSG00000056050	307.16915276725933	-0.17320965678336178	0.1512888800154421	-1.1448935094613841	0.2522532729666121	0.4529172480938719	C4orf27
ENSG00000056097	2988.3584768551245	0.15947208974154142	0.07757909810551479	2.0556063892963095	0.039820471444605196	0.11960018848405816	ZFR
ENSG00000056277	154.4002407369425	-0.4576995474031658	0.18146402902720338	-2.5222604714378507	0.011660333166880556	0.04533502466611982	ZNF280C
ENSG00000056558	217.3022939953427	0.27630795653311296	0.16384453926798798	1.6864032073792656	0.09171816409559948	0.22301314727508378	TRAF1
ENSG00000056586	1381.057489862825	0.36400943295550003	0.0869314312709692	4.1873166889530005	2.8227183719824126e-5	2.447670771635728e-4	RC3H2
ENSG00000056661	635.1878554118184	-0.28630495318476773	0.10418582295234188	-2.748022188352184	0.005995595153841988	0.02646831747909811	PCGF2
ENSG00000056736	74.03671543674885	-1.016244269927211	0.22231948831500942	-4.571098456682627	4.851742458462051e-6	4.974559204105869e-5	IL17RB
ENSG00000056972	503.1541546567577	0.2563805226039228	0.1273266758310586	2.013564878926842	0.04405523690997294	0.12909499247911035	TRAF3IP2
ENSG00000056998	267.9547517778636	0.24716500718087375	0.14454088189132794	1.7100006859422863	0.0872657462048795	0.21522313527445078	GYG2
